id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
46127,True,Tehran,Tuesday 10PM,با سلام گوشی تمیز و سالم با شارژر و کیف فابریک . لطفا نظرتان را در مورد قیمت منصفانه پیامک کنید ارسال از طریق تیپاکس هم مقدور است . با تشکر .,5,NA,mobile,-1,نوکیا N91 هشت گیگ,NA,NA
46272,False,Tehran,Thursday 07AM,"گوشی ۲ماه بیشتر استفاده نشده نو نو 
به خریدار واقعی تخفیف هم میدم.
خریدار واقعی تماس بگیره لطفا.
فوری فوری فروشی",4,NA,web,955000,گلکسیA$NUMگلد در حد آک,NA,NA
46331,False,Ahvaz,Thursday 07PM,"با سلام گوشی تمیز تمیز در حد اک 9ماهه دارمش 
الان جدیدا کمی هنگ میکنه از یکی پرسیدم بم گفته با فلش اوکی میشه 
ولی دلمو زده دیگه دوسش ندارم",3,NA,mobile,980000,نوت فور 4جی گلد,NA,NA
46340,True,Mashhad,Wednesday 06AM,"رنگ black onyx
32 گیگ
گوشی خیلی تمیزه ،بدون کوچیکترین خط و خش
اگه کوچکترین خشی رو گوشی پیدا کردین نصفه قیمت میدمش
به شرط سالم بودن میدم
لطفا فقط خریدارا واقعی پیامک یا تلگرام پیام بدید.ممنون",0,NA,mobile,2000000,s7 edge,NA,NA
46442,False,Isfahan,Wednesday 08PM,سالم هرجادوس داشتی نشون بده درجه یک,1,NA,mobile,3500000,گلکسی گرند,NA,NA
46506,False,Isfahan,Tuesday 03PM,اپل جت بلاک 128تمیز دوروز کارکرده درحد صفر صفر بدون خط خال جهت فروش خریدار واقعی تماس بگیرد لطفا,0,NA,mobile,3000000,اپل 7جت بلاک,NA,NA
46550,True,Tehran,Sunday 05AM,گوشی سالم در حد نو بدون هیچ خط و خشی مشخصاتش تو سایت گوگل میتونید ببینید,3,NA,mobile,250000,گلکسی J2,NA,NA
46806,True,Mashhad,Tuesday 05AM,"اس ۷
فلت
وحشتناک تمیز و بدون خط و خش 
به شرط
لازم جانبی کامل",3,NA,mobile,1690000,سامسونگ Galaxy s7,NA,NA
47011,True,Tehran,Sunday 12PM,گوشی در حد صفر فقط یه ضربه کوچیک بالای گوشی داره تو عکسم گذاشتم بدون هیچ خط و خشی واقعا حرف نداره تازه خریدم به دلیل اینکه واسم بزرگه میفروشم,3,NA,mobile,1000000,گوشی سونی زد فایو پریمیوم,NA,NA
47129,False,Mashhad,Monday 05PM,با سلام گوشی فوق بسیار تمیز و در حد اک لوازم کامل بدون هیچ ضرب خوردگی به شرط تست اصلی هستش و هیچ مشکلی نداره قیمتاتون رو پیامک کنین خودم زنگ میزنم بهتون اگر هم موقعیتشو دارین تماس هم جواب گو هستم با تشکر از دیوار,5,NA,mobile,-1,اچ تی سی دیزایر ۵۰۰(حتما بخون),NA,NA
47264,True,Shiraz,Monday 03PM,گوشی دوسیم هست مشکی بدون ضربه و خش سه روزه خریدم لطفا فقط خریدار واقعی پیام بده با ایفون6s 64gهم معاوضه میکنم,1,NA,mobile,1950000,گوشی s7edge سه روزکارکرد,NA,NA
47437,True,Shiraz,Friday 11AM,"تمیزززز
سفید
32 گیگ
4 جی پلاس
بدون کوچکترین خش
با گلس ضد ضربه و کاور آی فیس 
شارژ اصلی کارتن
معاوضه ندارم 
فقط فروش نقد
لطفا اس ندید
واتساپ درخدمتم$NUM",2,NA,mobile,1150000,نوت 4 سامسونگ با کارتن,NA,NA
47818,False,Mashhad,Thursday 10AM,"سلام 
ایفون ٦اس ٦٤ گیگ ٢ ماه خریداری شده رنگ خاص سیلور  هندزفری پلمپ شارژر اصلی بدون کوچکترین نقطه،خش و ضرب خوردی به شرط میدم میخوام ماشین بخرم قصد فروش دارم وگرنه به هیچ عنوان نمیفروختمش در ضمن یه تخفیف کوچیک بهمراه یه گارد تقدیم میکنم و عزیزان لطف کنن تقاضای معاوظه نفرمایند تحت هیچ عنوانی البته اینو هم بگم دوستانی از احمداباد پیشنهاد دادن که گوشی رو پلمپ کنن واسم تا بفروشم که وجدانم اجازه نداد.
یا حق",0,NA,mobile,-1,ایفون ٦اس بی نظیر,NA,NA
47836,True,Mashhad,Friday 08AM,مدل 6s ٦٤ گیگ بسیار سالم یک ماه کارکرد$NUM,2,NA,mobile,2100000,iphone 6s gray 64,NA,NA
47886,False,Ahvaz,Thursday 02PM,گوشی در امیدیه میباشد کاملا تمیز و سالم به شرط همه چی تموم به  همراه دوتا اکانت کلش به عنوان اشانتیون به  مشتری میدمش تماس جواب نمیدم پیام یا واتس لطفا از ساعت 9 صبح تا 9 شب پیام بدید در خدمتم با تشکر از دیوار.,2,NA,mobile,550000,سامسونگ 2015 مدل j7  سری 4g,NA,NA
47907,True,Tehran,Monday 03PM,کاملا سالم 64 گیگ گلد با تمام لوازم . با تشکر از دیوار,1,NA,mobile,900000,ایفون 6,NA,NA
47919,False,Isfahan,Friday 07PM,کم کارکرد،آپدیدت به آخرین نسخه ویندوز۱۰.فروشی وتعویض بابلک بری پاسپورت یاپریو,1,NA,web,900000,lumia930 black,NA,NA
47954,True,Shiraz,Friday 05AM,کاملا سالم با کارکرد کم ۵ ماه,0,NA,mobile,1150000,گوشی شامسونگ نوت۴,NA,NA
48111,False,Karaj,Friday 11AM,"16 گیگابایت 
سفید
سالم و بدون خط وخش 
به همراه کارتن و لوازم کامل 
چنتا قاب و بامپر هم روش هست 
یه مختصر تخفیف هم داره",3,NA,mobile,800000,گوشی موبایل اپل 5,NA,NA
48144,True,Tabriz,Thursday 09AM,"دو سیم کارت سفارش اروپا
سیستمش خیلی تمیزه",3,NA,mobile,290000,گوشی گلکسی اس3,NA,NA
48222,True,Karaj,Sunday 09AM,طرح .آکبند.اندروید۵دوربین۵تمام برنامه های اندرویدنصب میشه .جی پی اس .اینترنت 4g&3g,2,NA,mobile,200000,گوشی موبایل Z3,NA,NA
48291,False,Tabriz,Tuesday 08PM,بدون خط و خش فورجی در حد صفر,0,NA,mobile,600000,گوشی موبایل هواوی P7,NA,NA
48655,True,Tabriz,Thursday 01PM,"گوشی LLA و در حد آک میباشد تضمینی . ۱۶ گیگ.
فروش نقد . یا معاوضه با Z5 پریمیوم گلد یا سیلور که پول میگیرم روش. گوشی دیگه اصلا و اصلا پیشنهاد ندین .",1,NA,mobile,1700000,آیفون 6s گلد,NA,NA
48679,True,Tehran,Wednesday 02PM,"گوشی ۲سیم
اندروید ۵.۱
چهار هسته
باطری بسیار قوی با شارج نگه داری قوی
شارجر و هندرسفریش اصلا استفاده نشده حتی ۱بار چون گوشی دومم بود همراه با قاب و گلس که هفته پیش انداخته شده
گوشی خیلی تمیزه اصلا خط و خش نداره به جز ۱مورد که تو عکس گرفتم مشخصه یه خط زیرش افتاده که اصلا هیچ معلومم نیست با تضمین
تاچ بسیار قوی
بدون تعمیر
عکس بیشتر در تلگرام جهت دیدن تمیزی گوشی
فقط پیام و تلگرام...",5,NA,mobile,450000,سامسونگ E5 سفید ۲سیم تمیز,NA,NA
48801,False,Karaj,Monday 01PM,گوشی جی 2 سالم در حد ِدوربین13 سرعت بالا کیفیت عالی 8 هسته ای 16 گیگ حافظه داخلی معاوضه هم داریم با هواوی یا سامسونگ,2,NA,mobile,650000,ال جی جی 2 تمیز وسالم,NA,NA
48834,True,Kermanshah,Saturday 06AM,"سلام هانر تری سی درحد صفر اندروید 442
حافظه داخلی 16 گیگ دوربین پشت 8 اچ دی
دوربین جلو فک کنم 5 باشه . دوسیم. تری جی 
گوشی بدون لوازم جانبی میباشد اما ضمانت کامل میدم خدمتتون
معاوظه هم دارم باگوشی بدون لوازم ودوسیم درحد گوشی خودم 
مرسی ازدیوار",3,NA,mobile,250000,هانرتری سی,NA,NA
48867,True,Ahvaz,Friday 08AM,"گوشی سری اوله
خیلی تمیزه
تا الان تعمیر نرفته خیلی گوشی خوبیه",0,NA,mobile,5000000,سامسونگ گلکسی s4,NA,NA
48922,False,Mashhad,Thursday 01PM,یک اپل فایو جهت معاوضه با گوشی های هم رده اندروید ترجیحا سونی یا فروش سالم فقط کنار صفحه یک ترک ریز داره که اصلا موقع کار باهاش دیده نمیشه هندزفریشم گم شده برای همین صد کم کردم ازش ولی عالبه کیفیت تصویر صدا دوربین.عالی. فورجی همه بازیارو راحت تا چن سالی میگیره فلزی فقط من خودم چون چند سال سونی داشتم برای همین اندروید و ترجیحا سونی میخام اینو یک ماهه گرفتم,4,NA,mobile,550000,اپل 5 معاوضه و فروش,NA,NA
49041,False,Karaj,Monday 09AM,"گوشی نو نو بدون یه خش همچیش تکمیله ««شارژر و هنذفری اکبند»» یکی دو هفتس خریداری شده
اندروید 6 اندروید 7 هم براش میاد حافظه 16 رم 2 هشت هسته 1.5 صفحه نمایش 5.5 اینچ دوسیم فورجی 4g دوربین 13 جلو 5 «نمونه عکسش رو گذاشتم»
 «دارای حسگر اثر انگشت» که حسگرش از ایفون 5اس و سامسونگ اس 5 سریع تره چون جفت اون گوشی هارو داشتم دارم میگم
قیمت 700 یه تخفیف پای معامله میدم
معاوضه هم دارم",5,NA,mobile,700000,فروش یا معاوضه هواوی هانر 5ایکس نو نو,NA,NA
49188,True,Isfahan,Friday 11AM,"گوشی سالم بدون ضربه.
16گیگ 5s
فقط یه خط کوچیک بالاش داره.خیلی کوچیک.
قیمت 800 تومان.
پیام ندین لطفا.مرسی.",3,NA,mobile,800000,گوشی اپل 5s گلد16گیگ,NA,NA
49273,True,Tabriz,Sunday 02PM,"با سلام برای توضیحات بیشتر زنگ بزنید.
کاملا سالم هست فقط دوربین عقبش کمی ایراد داره و خراب هست.

فروش فوری فوری",2,NA,web,-1,معاوضه lg g3 32gig,NA,NA
49288,True,Karaj,Thursday 04PM,با گوشی های سامسونگ هم رده و بالاتر معاوضه هم دارم,2,NA,mobile,350000,honor  3C U10,NA,NA
49476,True,Ahvaz,Thursday 07AM,"جهت فروش کاملا نو نو آک آک 
20 روز کار کرد
بدون خط و خش کاملا اک
با کارتن وسایل کامل",0,NA,mobile,550000,گوشی a52016,NA,NA
49513,True,Tehran,Saturday 03PM,گوشی سالم داخل کارتن نونو گلد پلاتینیوم یک ساعتم استفاده نشده,0,NA,mobile,-1,s7edje,NA,NA
49689,True,Kermanshah,Monday 10AM,بدونه هیچ مشکلی باطری عالی در حد اک بدونه هیچ خط وخش دارای هندس فری وشارژر وکارتون,2,NA,mobile,350000,سامسونگ گلکسی اس 3 مینی,NA,NA
49995,True,Isfahan,Wednesday 04PM,۱۶گیگ بدون مشکل تک سیم,1,NA,mobile,700000,سامسونگ S5,NA,NA
50104,True,Qom,Monday 03PM,گوشی آیفون ۵اس ۳۲ گیگ رنگ گری LLA در حد آک بدون خط و خش . همراه گلس اپل آیدی و گارد,1,NA,mobile,1080000,آیفون ۵s 32 گیگ در حد,NA,NA
50311,True,Qom,Monday 12PM,"گوشی سفیدرنگ.سالم.سه ماه کارکرد,",3,NA,mobile,-1,گوشی موبایل هوآوی,NA,NA
50638,False,Tabriz,Saturday 10AM,"سلام.
گوشی سامسونگ گلکسی A8سری F ویتنام به رنگ گلد.نازک ترین گوشی سامسونگ .اندروید 6درحد صفر .دوسیمکارته فورجی کم کار کرد.ضدخش گلس .گوشی اصلا ایراد نداره  بدون خط و خش فقط جزئی زده اصلا معلوم نیست.با گارانتی VIPخاص 5ماه هم از گارانتی میمونه. ‌.همراه با یک ضد خش ودوکاور .هندزفری وکابل شارژکن آکبند.(علت فروشی رفتن به خدمت سربازی )
باتشکر از دیوار‌.",0,NA,mobile,1000000,گوشی A8 گلد در حدصفر کم کارکرد.,NA,NA
50713,True,Tehran,Thursday 03AM,"باسلام گوشی سری اول s3neo. هست دو سیم کارت 
به شرط سالم بودن بدون خط و‌ خش از اول قاب و خش گیر روش نصب کردم تعمیر نرفته  تمیز نگهش داشتم  فقط نوار دورش رنگ رفتگی دارد که تو این گوشیها عادیه ودر عکس مشخصه 
قیمت مقطوع تخفیف نداره لطفا خریدار واقعی تماس بگیره 
باتشکر از دیوار یا حق",5,NA,mobile,400000,گوشی موبایل سامسونگ s3neo دوسیم,NA,NA
50738,True,Tehran,Friday 02AM,"سالم می باشد.
دوربین 13 مگاپیکسل
تک سیم کارته
حافظه 8 گیگ
دوربین مجهز به لرزش گیر دست
دوربین جلو 3 مگاپیکسل
شبکه ارتباطی 3G و 4G",2,NA,mobile,-1,سونی اکسپریا v,NA,NA
50842,True,Mashhad,Tuesday 11AM,فوق العاده سالم بدون خط و خش . بدون ضرب خوردگی به شرط,2,NA,mobile,995000,اپل.    S5.  16g.,NA,NA
50940,True,Mashhad,Saturday 06AM,ایفون5  در حد نو 16 گیگ با گارد رایگان,2,NA,mobile,650000,ایفون 5در حد نو,NA,NA
50986,False,Tehran,Tuesday 07AM,گوشی سامسونگ آ پنج ۲۰۱۶درحد نو بیست روز کارکرد کامل تمیز سفید عالی درحد نو فروشی فوری,0,NA,mobile,-1,گوشی سامسونگ s5 2016,NA,NA
50992,True,Karaj,Saturday 10AM,"سلام
سالم و تمیز
لوازم کامل
پشت و رو بی خط و خش
دورش کمی خوردگی داره
گلس
قاب حرفه ای که چهل خریدم نونو هستش
تعویض هم دارم با گوشی آندرویدی ترجیحا دو سیم ترجیحا سری آ سامسونگ
پیشنهاداتتون رو اس کنید
توضیحات کامل و صادقانه هستش
یاعلی",0,NA,mobile,550000,اپل فایو ۱۶ گیگ مشکی,NA,NA
51081,False,Tabriz,Friday 01PM,"گوشی صفر هست,قیمت هم ۸۰هزارتومان مقطوع میباشد.",2,NA,mobile,80000,Nokia225Dual SIM,NA,NA
51233,True,Karaj,Sunday 06PM,"A7 مدل 2015
سالم و نو
با کارتن و هندزفری ، شارژر + گلس و گارد
10 ماه خریدمش گوشیه واقعا خوبیه . 2 سیم کارت هستش
فقط یه ضربه کوچیک کنارش داره :(",3,NA,web,810000,سامسونگ A7,NA,NA
51242,True,Isfahan,Monday 02PM,سلام خسته نباشید.گوشی موبایل بدون ریزترین یاکوچکترین خط یاخش.بدون هیچگونه عیب.رنگ گلد.هنوز برچسباش برنیومده.باگارانتی.اثر انگشت واقعی.همراه باگاردوگلاس.ممنون از برنامه دیوار.,0,NA,mobile,600000,گوشی موبایل هانر5xاثرانگشتی بدون خط خش,NA,NA
51253,True,Tehran,Saturday 08AM,"مشکی بدون هیچ خط و خش 
2 سیم کارت 32 گیگ
بدون ضربه
2 ماه و نیم خریدم 
9 ماه دیگه گارانتی داره 
نوش دو میلیون و دویست 
قابشم خودم 50 خریدم مجانی با گوشی",4,NA,mobile,1800000,Samsung Galaxy s7 edge,NA,NA
51524,False,Tehran,Saturday 04AM,"گوشی در حد نو   بدون هیچ خط و خش و ایرادی
  با apple 5s هم معاوضعه میکنم و سر میدم",4,NA,web,400000,sony tx,NA,NA
51675,True,Tehran,Sunday 01PM,"به شرط اصل (رفرش نیست)
بدون تعمیر 
بدون ضربه و خط و خش
پارت امریکا
١٦گیگ
لوازم کامل
قیمت ١/٠٥٠/٠٠٠",5,NA,mobile,-1,اپل s5,NA,NA
51748,True,Isfahan,Friday 03AM,"گوشی بسیار تمیزه و جای خط و خش نداره گوشیش واقعا از همه لحاظ خوبه تخفیف پای معامله
گلس پشت و رو /// شارژر و هندزفری اصلی
 ... لطفا پیام بدید",2,NA,mobile,1100000,اپل 32gig gray,NA,NA
51754,True,Kermanshah,Sunday 03AM,گوشی خیلی تمیزه بدون باز شدگی و کوچیکترین ایراد,2,NA,web,750000,آیفون فایو خیلی سالم 64 گیگ,NA,NA
51877,False,Tehran,Wednesday 09AM,"در جعبه باز نشده فقط وکیوم باز شده است.
توافقی
فقط پیامک",2,NA,web,3380000,IPhone 7 256GB Gold,NA,NA
52024,True,Kermanshah,Monday 12AM,"گلد 64 گیگ
تازگی خریدمش حدود سه هفته
بدون حتی یه دونه خط و خش
پارت نامبر امریکا
یه گلس و یه گارد هم به قیمت 50 تومن روشه پس تقاضای تخفیف نکنید لطفا
با ایفون 5اس هم معاوضه میشه
قیمت معاوضه 2،200،000 تومان",0,NA,mobile,2150000,ایفون 6اس,NA,NA
52027,True,Mashhad,Friday 10AM,"درحد اک 
سالم و کم کار",2,NA,mobile,320000,گوشی گلکسی گرند نئوپلاس,NA,NA
52192,True,Ahvaz,Sunday 09PM,اپل ٦ سیلور ١٦گیگ سیلور.دکمه هوم کاملا سالمه و هیچ مشکلی نداره ولی اثر انگشت کار نمیکنه و هیچ تاثیری تو کارکرد گوشی نداره.قیمت پرت ندید.پیشنهاد تعویض داشتید پیام بفرستید,4,NA,mobile,1100000,ایفون٦ سیلور قیمت عالی,NA,NA
52284,True,Mashhad,Friday 04PM,گوشی فوق العاده تمیز وبدون خط وخش وضرب خوردگی،تو عکسا مشخصه فقط چون میخوام گوشی دیگه ای بخرم گذاشتمش برا فروش,4,NA,web,790000,گوشی سونی z2 فورجی,NA,NA
52301,False,Tehran,Tuesday 01PM,"باسلام گوشی سالم همراه با رم16 
یا حق",1,NA,web,-1,سامسونگ اس 3 سری اول,NA,NA
52350,True,Tehran,Thursday 06AM,"گوشی ال جی جی ۴سفید دو سیم کارت ۳۲گیگ
 گوشی ۶ ماهه خریداری شده خیلی سالمه فقط یه ترک رو صفحه ال سی دی هست که تو عکس معلومه ولی کار میکنه صفحه نمایش هیچ مشکلی هم نداره بدنه گوشی بدون حتی یه خط ریز کاملا سالم
+ کاور quick view   اصل که نو هست و تا حالا استفاده نشده
+ کارت گارانتی تا ۹۷/۰۳/۱۵
با مشتری واقعی هم را میام 
فقط فروش معاوضه نمیکنم
مرسی",4,NA,mobile,980000,LG G4 Dual sim 32 gb,NA,NA
52380,False,Mashhad,Monday 10PM,گوشی ١ ماه و نیم کار کرده خشکه خشکه تمیز حتی بدون یک خط و خش اهل معاوضه نیستم و فقط فروش ، لطفا خریدار واقعی تماس بگیرد .,2,NA,mobile,1650000,ایفون اسپیس گری 64 GB,NA,NA
52415,True,Isfahan,Saturday 03PM,گوشی عالی زیر یک ماه کار کرده ....معاوضه با آیفون ۶,3,NA,mobile,1620000,الجی g5,NA,NA
52447,False,Tehran,Sunday 06AM,2 ماه پیش خریدم$NUMتومان.,0,NA,mobile,-1,گوشی جی 7  دو سیم کارت سالم و تمیز,NA,NA
52610,True,Tabriz,Friday 05PM,کاملا سالم بدون کوچکترین ایراد_ باتری فوق العاده_فقط یکم رنگ رفتگی اونم عادیه هم فروش هم معاوضه پیام بدین ممنون,0,NA,mobile,430000,سامسونگ j5(تری جی 2016),NA,NA
52620,False,Tehran,Thursday 07AM,ایفون ٦sپلاس ١٢٨ گیگ گلد فقط باز شده,0,NA,mobile,2800,اپل٦sپلاس,NA,NA
52632,True,Qom,Saturday 11AM,یک سال گارانتی داره و خیلی تمیزه،لطفا پیام بدین،بازدید درب منزل,2,NA,mobile,100000,گوشی b350,NA,NA
52673,True,Mashhad,Saturday 07AM,دوماه کارده بدون کوچک ترین خش,0,NA,web,2100000,آیفون ٦ سلور ١٢٨ در حد آک آک,NA,NA
52677,True,Kermanshah,Friday 07PM,"گوشی کاملا نو بدون خط و خش بدون هیچ عیب و ایرادی 
کارتون_شارژ_هندزفری دارد تمام وسایل تکمیل سه ماه خریدم فروش برای تنوع لطفا فقط تماس بگیرید",1,NA,mobile,600000,Huawei p7,NA,NA
52778,True,Tabriz,Wednesday 03PM,"گوشی درحد آک٪
حافظه داخلی ۳۲ گیگابایت٪
اینترنت 4G٪
دارای سنسور اثر انگشت(فینگر) و ضربات قلب٪
دوربین ۱۲مگاپیکسل واقعی٪
سری A (ساخت کره)٪
کاملا سالم و بدون تعمیر تضمینی٪
««معاوضه ندارم»» پیام بدین.قیمت مقطوع 
بازدید مرند",2,NA,mobile,600000,سامسونگ گلکسی آلفا«مرند»,NA,NA
53314,False,Isfahan,Wednesday 07AM,"گوشی لاکاغذی و تمیز
بدون خط و خش و ضربه خوردگی
با۱ماه کار و خانگی
استثنایی و ویژه
فروش به دلیل مالی فوری",1,NA,mobile,2400000,iphone 6s 128gb ایفون۶اس ۱۲۸گیگ,NA,NA
53371,True,Ahvaz,Friday 02PM,"گوشیA$NUMg بدون هیچ مشکل و خط و خشی ،
به همراه گلس و آیفس و لوازم کامل، هندزفری هاش هنوز باز نشده ،گوشی در حد اک می باشد.
با اپل 6 تعویض می شود..",4,NA,mobile,-1,تعویض وفروشA7 2016(32g),NA,NA
53414,False,Qom,Thursday 04AM,ایفون آک و پلمپ شده با نازلترین قیمت ...فروش فوری,1,NA,mobile,2200000,iphone 6s 16gig ....پلمپ,NA,NA
53420,True,Shiraz,Friday 04PM,گوشی اورجینال میباشد..تمامی وسایل از جمله شارژر،هنذفری ، دارد یک بک کاورم روش هس...گوشی تمیز از گوشی های دیگه خیلی سره...فقط تماس..جواب پیام نمیدم فقط به خریدار واقعی ی تخفیف کوچیک میدم قیمت خوب گذاشتم اگه میدونی بهتر از این گیرت میاد خواهشن تماس نگیر,2,NA,mobile,1180000,iphone 5s 64GB,NA,NA
53482,True,Tehran,Monday 03PM,"سالم تمیز باز نشده
اندروید 6.0.1",2,NA,mobile,750000,گوشی موبایل گلکسی S5,NA,NA
53500,False,Tehran,Tuesday 04PM,"سلام گوشی فوق صفر نوی نو
سفید رنگ
made in vietnam",0,NA,web,1250000,سامسونگ A710 آکبند,NA,NA
53521,True,Karaj,Thursday 06AM,سلام دو روز خریدم اپل ایدی داره گلکس ضد خش انداختم قاب ژله ای داره برنامه کامل ریختم,2,NA,mobile,-1,اپل 7 سون جت بلک 128 گیگ,NA,NA
53696,True,Tabriz,Wednesday 04AM,گوشی درحد صفر مثل روز اول کارخانش هستش قیمت خوب زدم واسه خرید ایفون٧ مطمعن باشیدگوشی هیچ ایرادی نداره مثل صفر راه ارتباط ازطریق تلگرام.باتشکرازدیوار,0,NA,mobile,1850,گوشی موبایل ایفون6اس سیلور٦٤گیگی,NA,NA
53698,True,Ahvaz,Monday 04AM,تمیز بدون مشکل و تعمیر.کاملا ضد اب,2,NA,mobile,490000,sony z1,NA,NA
53701,True,Tehran,Saturday 11AM,گوشى بلک بری بسیار تمیز بدون هیچ خطى براى قیمت تماس بگیرید ممنون,2,NA,mobile,-1,Blackberry bold,NA,NA
53909,True,Isfahan,Sunday 08PM,گوشی بسیار تمیز بدون خط و خش ،کارکرد ۵ ماه ،اصلی 6با ظرفیت 16,0,NA,mobile,1450000,گوشی اپل 6,NA,NA
53944,True,Shiraz,Sunday 05AM,"ایفون٦
٦٤
گری ال ال ای تروتمیزباتمامی لوازم اصلی
قیمت مقطوع معاوضه هم ندارم
ی گلس روشه که٥٠هزارتومن خریدمش
ی بک کاورراک هم داره که٥٥خریدم قیمت$NUMخریدارواقعی لطفامدیریت دیواراگهی تکرای نیست نیست لطفاتاییدکنید",1,NA,mobile,1400000,iphone6 64,NA,NA
54030,True,Shiraz,Wednesday 03PM,گوشی نوت 3سالم وبکر32گیگ,0,NA,mobile,800000,گوشی نوت 3,NA,NA
54055,True,Qom,Wednesday 10AM,"سلام گوشی سالم و بدون عیب فقط شارژر ندارد کارتن هست و گوشی  بدون هیچ خط و خشی فقط به فقط‌تماس تقاضای تخفیفم نفرمایید.لطفا پیام ندهید چون جواب نمیدم فقط تماس 
ممنون از سایت دیوار",0,NA,mobile,115000,هواوی وای ۳۳۰ حتما بخونید,NA,NA
54228,True,Shiraz,Saturday 07AM,"گوشی آیفن 6s 16G رنگ گری سالم وتمیز بدون خط و خش باکارتن.شارژر و هندزفری اصلی...
ممنون از دیوار...",1,NA,mobile,1500000,آیفن 6s 16G رنگ گری,NA,NA
54304,False,Mashhad,Wednesday 05AM,"16G
تمیز,گلس پشت رو بوده روش
خیلی کم کار

لوازم کامل،معاوضه ندارم!!!
قیمت مقطوع
به خاطر شغلم تماس پاسخگو نیستم لطفا فقط پیام بدید",2,NA,mobile,400000,Iphone 4s,NA,NA
54334,True,Ahvaz,Thursday 08AM,"همه وسایلش سالم هستند
هیچ موردی نداره از هر لحاظ
فقط خراشیدگی بغل قاب داره",2,NA,mobile,450000,نوت 2 کره ای اصل,NA,NA
54557,True,Shiraz,Tuesday 10AM,"با سلام
ایفون ۴اس اصلی بدون کوچکترین ضربه و مشکلی خدمتتون تقدیم میشه بشرط رفرش و ریپک نبون گوشی بسیار. تمیز و سالم",3,NA,mobile,500000,گوشی موبایل ۴ اس فوق العاده تمیز۳۲گیگ,NA,NA
54646,True,Mashhad,Thursday 11AM,"گوشی ها چینی نمیباشد کپی برابر اصلی
نوکیا 108 دوربین .رادیو دوسیم کارته ،مموری و... قیمت 49000تومان مقطوع
نوکیا 1280قیمت 39000تومان مقطوع 
کارتون دفترچه هنذفری،شارژر. باطری، فقط پیام جواب میدم ودر تلگرامم هستم",0,NA,mobile,-1,گوشی نوکیا,NA,NA
54669,True,Karaj,Monday 04PM,"سلام.سونی.Z4..فور.جی..

دو سیم..کارت فور.جی..

کاملان زد آب...رنگ سفید.

لوازم.کامل..بدونه تعمیر.بدونه عیب .

خط خش ندارد..سالم سالم...

قیمت فروش.800تومن..

و قیمت معاوضه.900تومن.

معاوضه با اپل.5s...
سامسنونگ..6
سامسنونگ..نوت.4.
سامسنونگ..S5.. 
سامسنونگ A5..مدل 2016

اپل 6 و  6s... 

با گوشی دیگه هم میزنم لطفا پیام بدید اگر مورد تاید بود جواب میدم... 

اختلاف  گوشی ها حساب میشه.",2,NA,mobile,-1,هZ4 فروش یا معاوضه,NA,NA
54759,True,Mashhad,Sunday 04AM,"پارت نامبر LLA
گوشی کاملا سالم و بدون خوردگی
برچسب رو و پشت به همراه گارد
قیمت رو هم پایین زدم تا سریعتر فروش بره",4,NA,mobile,2250000,گوشی ایفون ٦اس ١٢٨ گیگ,NA,NA
54773,True,Karaj,Tuesday 11AM,دستگاه پک اصلى و بدون حتى یک نقطه خط و خش میباشد,1,NA,mobile,2100000,iPhone 6s 64GB,NA,NA
54796,False,Qom,Tuesday 03AM,"گوشی بلک بری اصل وسالم قیمتم پایین زدم ولی بازم یه کوچولو تخفیف میدم
لطفا فقط تماس...",1,NA,mobile,400000,بلک بری,NA,NA
54834,True,Tehran,Thursday 01PM,تمیزه تمیز با اکش هیچ فرقى نداره هندزفرى تا به حال استفاده نشده گوشى رو به شرط میدم تخفیفم داره,3,NA,mobile,2230000,Iphone 6s 64GB,NA,NA
54961,True,Mashhad,Saturday 03AM,این گوشی جدیدتر ین گوشی سامسونگ میباشد که اخیرا به بازار آمده و کاملا نو فقط یکهفته کارکرد با Note 5 هم معاوضه میشود,1,NA,mobile,1450000,سامسونگ c7 جدید,NA,NA
54989,True,Tabriz,Saturday 06PM,"گوشی از لحاظ کار عالی کار میکنه فقط دو تا خط جزعی داره 
ی قرونم تخفیف نمیدم خودتون میدونین گوشی زد۲ بیشتر از اینا ارزش داره .... معاوضه هم میشه مخصوصا با الجی پیشنهاداتونو از طریق اس مس بفرستین",1,NA,mobile,550000,گوشی sony z2,NA,NA
55130,True,Shiraz,Friday 06AM,رنگ گری درحدنو فقط تماس,0,NA,mobile,-1,s4چهارهسته ای,NA,NA
55221,True,Mashhad,Saturday 07AM,"گوشی سالم و تمیز 
بدون مشکل هنگ کردن 
دوربین 5 مگاپیکسل 
دوربین جلو نداره 
الان با این قیمت گوشی ساده بهت میدن
ی رم 8 هم روش اشانتیون میدم",2,NA,mobile,120000,گوشی گلگسی Ace عالی,NA,NA
55259,False,Mashhad,Friday 06AM,ایفون ٦، ١٦ گیگ در حد اک,2,NA,web,1500000,ایفون ٦ ،١٦ گیگ در حد اک,NA,NA
55302,True,Tehran,Thursday 04PM,نو نو به شرط شارژ عالی در حد,2,NA,mobile,270000,G610,NA,NA
